      Step     Time          Energy         fmax
BFGS:    0 07:16:19     -758.111037        0.0923
BFGS:    1 09:50:45     -758.114342        0.0922
BFGS:    2 13:37:29     -758.139243        0.0896
BFGS:    3 16:12:34     -758.163211        0.0866
BFGS:    4 18:18:11     -758.186335        0.0844
BFGS:    5 20:09:42     -758.208543        0.0829
BFGS:    6 21:28:05     -758.230160        0.0833
BFGS:    7 22:34:51     -758.251254        0.0843
BFGS:    8 01:09:42     -758.271622        0.0823
BFGS:    9 03:44:31     -758.290993        0.0801
BFGS:   10 06:19:53     -758.309278        0.0772
BFGS:   11 08:58:00     -758.326341        0.0745
BFGS:   12 11:36:20     -758.342130        0.0725
BFGS:   13 14:11:19     -758.356632        0.0704
BFGS:   14 16:33:42     -758.369749        0.0674
BFGS:   15 19:20:16     -758.381523        0.0641
BFGS:   16 21:46:02     -758.392135        0.0621
BFGS:   17 00:20:53     -758.401768        0.0597
BFGS:   18 02:34:40     -758.410344        0.0573
BFGS:   19 05:19:42     -758.417849        0.0544
BFGS:   20 08:06:36     -758.424462        0.0522
BFGS:   21 10:22:03     -758.430361        0.0511
BFGS:   22 12:35:55     -758.435843        0.0516
BFGS:   23 14:16:25     -758.441044        0.0519
BFGS:   24 16:29:40     -758.445847        0.0518
BFGS:   25 18:44:56     -758.450168        0.0553
BFGS:   26 21:07:58     -758.453974        0.0592
BFGS:   27 23:32:34     -758.457339        0.0621
BFGS:   28 02:05:48     -758.460389        0.0653
BFGS:   29 04:40:19     -758.463277        0.0685
BFGS:   30 07:07:05     -758.465935        0.0713
BFGS:   31 09:41:24     -758.468492        0.0747
BFGS:   32 11:32:48     -758.471387        0.0763
BFGS:   33 12:48:21     -758.474399        0.0780
BFGS:   34 15:12:39     -758.477456        0.0800
BFGS:   35 17:47:55     -758.480919        0.0803
BFGS:   36 20:23:23     -758.484612        0.0809
BFGS:   37 22:36:48     -758.488649        0.0810
BFGS:   38 00:40:50     -758.492971        0.0813
BFGS:   39 02:24:17     -758.497696        0.0825
BFGS:   40 05:42:52     -758.502687        0.0802
BFGS:   41 07:48:50     -758.507259        0.0808
BFGS:   42 09:53:19     -758.512066        0.0792
BFGS:   43 11:37:13     -758.516834        0.0789
BFGS:   44 13:21:46     -758.521842        0.0787
BFGS:   45 15:26:13     -758.527192        0.0752
BFGS:   46 17:30:37     -758.532063        0.0734
BFGS:   47 19:16:19     -758.537146        0.0715
BFGS:   48 21:10:57     -758.542536        0.0692
BFGS:   49 23:04:33     -758.548091        0.0662
BFGS:   50 00:57:11     -758.553492        0.0633
BFGS:   51 03:02:11     -758.558869        0.0603
BFGS:   52 05:18:34     -758.564288        0.0564
BFGS:   53 07:42:50     -758.569580        0.0528
BFGS:   54 09:50:47     -758.574629        0.0494
